,budget,revenue,runtime,title,critics_pick,sentiment_polarity,is_action,is_adventure,is_fantasy,is_science_fiction,is_crime,is_drama,is_thriller,is_animation,is_family,is_western,is_comedy,is_romance,is_horror,is_mystery,is_history,is_war,is_music,is_documentary,rating_g,rating_nc_seventeen,rating_pg,rating_pg_thirteen,rating_r,cast_score,director_score
61,176.05630812842065,740.2303755289821,136.0,Captain America: The Winter Soldier,0.0,0.6087871512710008,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8817360122142373,0.0
62,185.47637214131203,845.9980514034307,93.0,Shrek Forever After,0.0,0.6285978222253465,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.2163500269700998,0.0
63,196.53114915962618,216.34389081243413,130.0,Tomorrowland,0.0,1.028920941922633,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9244026,0.0
64,170.87818141876122,675.3369223825191,102.0,Big Hero 6,0.0,0.3646259240578218,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.455383801602,0.0
65,176.17782257797677,503.14559110862814,108.0,Wreck-It Ralph,1.0,-1.0376075755622625,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.36913633,0.0
66,214.1143037124027,396.92344819074475,100.0,The Polar Express,0.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,0.7818181818181819
67,168.52878711096912,398.0159022097303,120.0,Independence Day: Resurgence,0.0,0.675913775979881,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1916239231855401,0.054545454545454564
68,185.47637214131203,556.2928295097859,98.0,How to Train Your Dragon,0.0,0.7141393721555787,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2928111945,0.0
69,170.82537278590317,380.2938170909877,166.0,The Curious Case of Benjamin Button,1.0,1.3356912233690998,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.5105374693181455,0.8181818181818181
70,174.38092147090336,385.4081287341312,132.0,X-Men: First Class,0.0,-1.0883320175225635,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6108770942244512,0.0
71,168.61488376482913,242.00028755858307,109.0,The Sorcerer's Apprentice,0.0,-0.09191845775035219,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.3142797,0.0
72,194.59517926069296,220.95652238292865,99.0,Poseidon,0.0,0.6282127446260745,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.48847593,0.0
73,189.1650998638873,944.5937566830822,93.0,Shrek the Third,0.0,0.3646889869065736,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.412748607667219,0.0
74,160.3280427354845,455.74904973897833,126.0,Terminator Genisys,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2991971,0.0
75,174.23537989032343,467.2725544139769,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,0.0,0.2025493935917717,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7879195688918825,0.0
76,193.84981874439168,622.009991174531,183.0,Pearl Harbor,0.0,-0.28374080243313987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2.9679285130172994,0.34545454545454546
77,177.34228112239435,839.0770088004844,144.0,Transformers,0.0,-0.8919702446769266,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1219529657991774,0.34545454545454546
78,170.82537278590317,710.6669995361846,92.0,Hancock,0.0,0.40319022700131746,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2131000000000003,0.509090909090909
79,177.34228112239435,692.0475245742348,101.0,I Am Legend,0.0,0.291610934232582,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.49209893,0.0
80,177.34228112239435,737.4161822147202,111.0,Ratatouille,1.0,1.7537078134667505,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.61317414,0.0
81,170.82537278590317,687.7433539839259,89.0,Madagascar: Escape 2 Africa,0.0,-0.15969381947306985,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7412272447500001,0.0
