,title,sentiment_polarity
1438,Wish I Was Here,0.1460965588084232
1439,Simply Irresistible,0.19728956228956226
1440,Only the Strong,0.07435802469135801
1441,Novocaine,-0.03376190476190476
1442,The Wackness,0.1121918924696702
1443,Crossover,-0.06428571428571428
1444,10 Cloverfield Lane,0.03705357142857142
1445,Jackass: The Movie,-0.1330563492063492
1446,Lights Out,0.07298136645962731
1447,Paranormal Activity 3,0.019349206349206335
1448,Freddy's Dead: The Final Nightmare,0.11323125872306199
1449,Monster,-0.03127694859038143
1450,Paranormal Activity: The Marked Ones,0.08459595959595959
1451,Dallas Buyers Club,0.10880427170868348
1452,The Lazarus Effect,0.041098484848484856
1453,Memento,0.048955360116074396
1454,Oculus,0.10471230158730156
1455,Clerks II,0.09287344104308391
1456,Our Idiot Brother,0.04226928374655647
1457,"As Above, So Below",0.015942028985507253
1458,Still Alice,0.1333158263305322
1459,Halloween: The Curse of Michael Myers,-0.009157986111111106
1460,Lone Star,0.11303446553446556
1461,Sunshine Cleaning,0.11516757436112267
1462,No Escape,0.018576388888888892
1463,No Escape,0.018576388888888892
1464,Fifty Shades of Black,0.046517857142857146
1465,Made,0.00018494468494466317
1466,Bottle Shock,0.11762766554433221
1467,90 Minutes in Heaven,0.08385416666666667
1468,Zero Effect,0.11730855564188894
1469,Rabbit Hole,-0.036925605644355666
1470,Green Room,-0.04905501125380645
1471,Bottle Rocket,0.09341685867895545
1472,The Visit,0.09163216011042097
1473,The Visit,0.09163216011042097
1474,Sling Blade,-0.09104324494949494
1475,25th Hour,0.0742407189202061
1476,Moms' Night Out,0.09455291732077446
1477,Donnie Darko,0.08566487240829343
1478,Monster's Ball,0.003317793317793324
1479,Leaving Las Vegas,0.027236286919831227
1480,The Boy Next Door,-0.0065073815073814914
1481,The Kids Are All Right,0.15578299529688414
1482,The Last Exorcism Part II,0.12341991341991342
1483,Boyhood,0.13614675108319177
1484,The Wash,0.08500831433523744
1485,3 Strikes,0.009338235294117658
1486,Four Rooms,0.010641467585912024
1487,Secretary,0.056534653465346536
1488,You Kill Me,0.0955122063728621
1489,The Art of Getting By,0.1268963085007861
1490,Friday,0.035710101010101004
1491,Menace II Society,0.02819694361863037
1492,Choke,0.1142727272727273
1493,Adam,0.17105780022446687
1494,Paranormal Activity 2,0.1469090909090909
1495,Bowling for Columbine,0.06619817051635235
1496,Sinister,0.015131578947368414
1497,Martin Lawrence Live: Runteldat,0.04478609625668449
1498,Spaced Invaders,0.029015819571375126
1499,Trippin',0.13209507612568838
1500,Jawbreaker,0.07634196628988295
1501,Basquiat,0.12526504285540427
1502,Happiness,0.19207364341085273
1503,Tusk,0.07506172839506174
1504,A Haunted House,0.052450980392156864
1505,That Thing You Do!,0.22308992346938777
1506,Garden State,0.1378165965489909
1507,The Spectacular Now,0.19140909090909086
1508,Get on the Bus,0.16381461675579323
1509,"Dancer, Texas Pop. 81",0.1425
1510,Mi America,0.11136363636363635
1511,It Follows,-0.02387612387612387
1512,Boys Don't Cry,0.14615993459277044
1513,Courageous,0.22326388888888893
1514,American Splendor,0.11118879828182154
1515,Before Sunset,0.10596537572344021
1516,Thirteen,0.08639394876407862
1517,Winter's Bone,0.054994873547505145
1518,Inside Job,0.09688970449840016
1519,Harsh Times,-0.07159569694780964
1520,Full Frontal,0.11967109022664575
1521,Shortbus,0.16645346320346316
1522,The Diary of a Teenage Girl,0.16553822295201606
1523,The Virginity Hit,0.1220308346624136
1524,Six-String Samurai,0.029267676767676776
1525,Stonewall,0.13509857612267248
1526,Stonewall,0.13509857612267248
1527,The Last Exorcism,0.06384408602150538
1528,Higher Ground,0.12263688907710646
1529,Kids,0.05582203615098353
1530,Kissing Jessica Stein,0.1350781163281163
1531,Buffalo '66,0.05697375541125541
1532,Insidious,0.09203323558162266
1533,The To Do List,0.13323523250942604
1534,Super Troopers,-0.010929951690821246
1535,Airborne,0.028356290174471988
1536,Unfriended,0.1695626477541371
1537,Chernobyl Diaries,0.07661290322580645
1538,Blue Valentine,0.07567544063079776
1539,The Devil Inside,0.12083333333333332
1540,An Inconvenient Truth,-0.015488466009299337
1541,The Sessions,0.1294747591118559
1542,Who Killed the Electric Car?,0.10320380677523534
1543,Brigham City,0.01617049617049618
1544,Fruitvale Station,0.04521653314756762
1545,Ruby in Paradise,0.10397676767676771
1546,Raising Victor Vargas,0.07539917027417027
1547,Hoop Dreams,0.05357213438735175
1548,Half Nelson,0.08275297619047617
1549,The Blair Witch Project,0.041205837173579105
1550,Fireproof,0.10748069498069497
1551,Open Water,0.10904860291223925
1552,The Station Agent,0.16634120710207667
1553,Beyond the Mat,0.05715630885122413
1554,Good Kill,0.09007828282828284
1555,Napoleon Dynamite,0.06901142573273719
1556,Paranormal Activity,-0.03759497821997822
1557,What Happens in Vegas,0.019143939393939394
1558,Tupac: Resurrection,0.11773909159623448
1559,The Prophecy,-0.01683956287614825
1560,"First Love, Last Rites",0.08970800033300033
1561,Chasing Amy,0.16645413044666776
1562,Lovely & Amazing,0.18938192422234973
1563,The Grace Card,0.1898351648351648
1564,Tadpole,0.16337472264891617
1565,The Birth of a Nation,0.06212428669815033
1566,The Gallows,0.020693877551020406
1567,Pi,0.04801594801594801
1568,Super Size Me,0.11086082342411457
